ID,Category,cluster_id
16353584,CONSTRUCTION,0
29878348,CONSTRUCTION,2
28815362,CONSTRUCTION,0
15564893,CONSTRUCTION,0
12491898,CONSTRUCTION,0
29574501,CONSTRUCTION,5
32799518,CONSTRUCTION,0
28942221,CONSTRUCTION,0
10176013,CONSTRUCTION,0
16378091,CONSTRUCTION,0
16203589,CONSTRUCTION,0
63145386,CONSTRUCTION,0
13907230,CONSTRUCTION,0
21586858,CONSTRUCTION,0
61065616,CONSTRUCTION,0
19471144,CONSTRUCTION,0
17342969,CONSTRUCTION,0
10041713,CONSTRUCTION,0
24770846,CONSTRUCTION,0
24740005,CONSTRUCTION,0
14585273,CONSTRUCTION,0
28756444,CONSTRUCTION,0
10281555,CONSTRUCTION,0
48549972,CONSTRUCTION,0
17252448,CONSTRUCTION,0
15721849,CONSTRUCTION,0
56525735,CONSTRUCTION,0
51638201,CONSTRUCTION,0
94503308,CONSTRUCTION,0
27835351,CONSTRUCTION,0
38946032,CONSTRUCTION,5
39674782,CONSTRUCTION,0
29193505,CONSTRUCTION,0
12890045,CONSTRUCTION,0
29894080,CONSTRUCTION,0
32025286,CONSTRUCTION,0
21567392,CONSTRUCTION,0
32265203,CONSTRUCTION,2
27246366,CONSTRUCTION,0
27066370,CONSTRUCTION,0
21363048,CONSTRUCTION,4
21782152,CONSTRUCTION,1
16626724,CONSTRUCTION,0
25224998,CONSTRUCTION,0
28803888,CONSTRUCTION,0
25187733,CONSTRUCTION,0
88859947,CONSTRUCTION,0
17570634,CONSTRUCTION,1
10149490,CONSTRUCTION,0
19364677,CONSTRUCTION,0
22983516,CONSTRUCTION,6
31850269,CONSTRUCTION,0
27243670,CONSTRUCTION,0
44147689,CONSTRUCTION,0
12654876,CONSTRUCTION,0
49685006,CONSTRUCTION,0
12212468,CONSTRUCTION,0
29483501,CONSTRUCTION,8
69764348,CONSTRUCTION,0
18882984,CONSTRUCTION,2
45475027,CONSTRUCTION,0
34544955,CONSTRUCTION,0
93436805,CONSTRUCTION,5
39908485,CONSTRUCTION,0
39566718,CONSTRUCTION,0
12666174,CONSTRUCTION,0
20565849,CONSTRUCTION,0
12693146,CONSTRUCTION,0
14849103,CONSTRUCTION,4
10100240,CONSTRUCTION,0
22894544,CONSTRUCTION,2
19928941,CONSTRUCTION,2
39027764,CONSTRUCTION,0
23818675,CONSTRUCTION,0
24953126,CONSTRUCTION,0
22718826,CONSTRUCTION,0
24361598,CONSTRUCTION,0
20681037,CONSTRUCTION,2
16924279,CONSTRUCTION,0
30311725,CONSTRUCTION,0
29061628,CONSTRUCTION,0
33023370,CONSTRUCTION,0
32773331,CONSTRUCTION,0
10820510,CONSTRUCTION,0
28949406,CONSTRUCTION,2
12826414,CONSTRUCTION,0
63083944,CONSTRUCTION,0
22546476,CONSTRUCTION,0
90032884,CONSTRUCTION,0
27187994,CONSTRUCTION,8
30397268,CONSTRUCTION,1
78298706,CONSTRUCTION,0
11650031,CONSTRUCTION,0
12695537,CONSTRUCTION,0
31392754,PUBLIC-RELATIONS,8
23143731,PUBLIC-RELATIONS,4
26130673,PUBLIC-RELATIONS,4
25070914,PUBLIC-RELATIONS,4
37913536,PUBLIC-RELATIONS,4
14278888,PUBLIC-RELATIONS,0
28831442,PUBLIC-RELATIONS,4
98086373,PUBLIC-RELATIONS,9
23673025,PUBLIC-RELATIONS,4
10070224,PUBLIC-RELATIONS,4
28290448,PUBLIC-RELATIONS,4
24559558,PUBLIC-RELATIONS,4
28862054,PUBLIC-RELATIONS,2
14536764,PUBLIC-RELATIONS,4
37087371,PUBLIC-RELATIONS,4
12191094,PUBLIC-RELATIONS,4
12920612,PUBLIC-RELATIONS,4
14009087,PUBLIC-RELATIONS,4
91197243,PUBLIC-RELATIONS,4
12545844,PUBLIC-RELATIONS,4
31292364,PUBLIC-RELATIONS,8
11902276,PUBLIC-RELATIONS,2
18436190,PUBLIC-RELATIONS,4
23771896,PUBLIC-RELATIONS,4
25413261,PUBLIC-RELATIONS,4
49119887,PUBLIC-RELATIONS,7
27000192,PUBLIC-RELATIONS,4
27257013,PUBLIC-RELATIONS,4
45900271,PUBLIC-RELATIONS,4
22560013,PUBLIC-RELATIONS,4
24977396,PUBLIC-RELATIONS,6
14364597,PUBLIC-RELATIONS,8
59346975,PUBLIC-RELATIONS,4
11850315,PUBLIC-RELATIONS,4
24710433,PUBLIC-RELATIONS,4
21297828,PUBLIC-RELATIONS,4
26330995,PUBLIC-RELATIONS,4
30642458,PUBLIC-RELATIONS,4
19503224,PUBLIC-RELATIONS,4
36107065,PUBLIC-RELATIONS,3
10554045,PUBLIC-RELATIONS,8
29525715,PUBLIC-RELATIONS,6
15917885,PUBLIC-RELATIONS,4
12567516,PUBLIC-RELATIONS,4
21478007,PUBLIC-RELATIONS,4
24590489,PUBLIC-RELATIONS,5
14667659,PUBLIC-RELATIONS,2
19929506,PUBLIC-RELATIONS,4
31220062,PUBLIC-RELATIONS,4
26173524,PUBLIC-RELATIONS,1
85973397,PUBLIC-RELATIONS,8
18133495,PUBLIC-RELATIONS,1
14128006,PUBLIC-RELATIONS,4
16620172,PUBLIC-RELATIONS,4
25001005,PUBLIC-RELATIONS,8
19497420,PUBLIC-RELATIONS,4
37375999,PUBLIC-RELATIONS,7
11160414,PUBLIC-RELATIONS,4
85766635,PUBLIC-RELATIONS,3
16226743,PUBLIC-RELATIONS,4
61319162,PUBLIC-RELATIONS,4
38056161,PUBLIC-RELATIONS,0
65237556,PUBLIC-RELATIONS,4
75329822,PUBLIC-RELATIONS,4
11624880,PUBLIC-RELATIONS,4
31211074,PUBLIC-RELATIONS,2
21669215,PUBLIC-RELATIONS,4
19558834,PUBLIC-RELATIONS,4
53701275,PUBLIC-RELATIONS,3
22455205,PUBLIC-RELATIONS,2
20966771,PUBLIC-RELATIONS,1
19072267,PUBLIC-RELATIONS,4
21321598,PUBLIC-RELATIONS,2
11842274,PUBLIC-RELATIONS,2
21549195,PUBLIC-RELATIONS,4
36671891,PUBLIC-RELATIONS,4
51415089,PUBLIC-RELATIONS,4
28531493,PUBLIC-RELATIONS,4
16103783,PUBLIC-RELATIONS,2
11635137,PUBLIC-RELATIONS,4
13129275,PUBLIC-RELATIONS,4
20470943,PUBLIC-RELATIONS,2
23015611,PUBLIC-RELATIONS,4
34712719,PUBLIC-RELATIONS,4
14910300,PUBLIC-RELATIONS,4
21386255,PUBLIC-RELATIONS,4
88651471,PUBLIC-RELATIONS,5
22861181,PUBLIC-RELATIONS,2
45462344,PUBLIC-RELATIONS,4
24677466,PUBLIC-RELATIONS,4
23602130,PUBLIC-RELATIONS,4
13915715,PUBLIC-RELATIONS,1
13727873,PUBLIC-RELATIONS,4
93828034,PUBLIC-RELATIONS,8
24491862,PUBLIC-RELATIONS,2
29329075,PUBLIC-RELATIONS,4
33072201,PUBLIC-RELATIONS,4
23631724,PUBLIC-RELATIONS,4
14611516,PUBLIC-RELATIONS,4
32441790,PUBLIC-RELATIONS,4
12237267,PUBLIC-RELATIONS,2
42332765,PUBLIC-RELATIONS,4
26127853,PUBLIC-RELATIONS,7
10926726,PUBLIC-RELATIONS,4
14966165,PUBLIC-RELATIONS,4
22754014,PUBLIC-RELATIONS,4
28975482,PUBLIC-RELATIONS,2
21663616,PUBLIC-RELATIONS,3
10873344,PUBLIC-RELATIONS,4
41590605,PUBLIC-RELATIONS,4
23048999,PUBLIC-RELATIONS,4
74552449,BANKING,5
79041971,BANKING,2
77156708,BANKING,5
24580361,BANKING,5
34953092,BANKING,5
17189156,BANKING,2
19920687,BANKING,5
26579709,BANKING,2
29093426,BANKING,5
33286293,BANKING,4
29552167,BANKING,2
69243180,BANKING,5
26987539,BANKING,4
17276884,BANKING,5
22615491,BANKING,2
45167858,BANKING,2
13982572,BANKING,5
3547447,BANKING,5
98965485,BANKING,4
38897568,BANKING,5
12021752,BANKING,5
19149865,BANKING,2
29839396,BANKING,5
15856762,BANKING,5
18208580,BANKING,5
17396388,BANKING,2
28419927,BANKING,4
87867370,BANKING,5
27120528,BANKING,2
70667011,BANKING,2
36302399,BANKING,5
89049979,BANKING,5
43375498,BANKING,2
30713796,BANKING,2
18805506,BANKING,5
39247950,BANKING,1
30127072,BANKING,5
11065180,BANKING,2
11637468,BANKING,5
54421668,BANKING,5
13393401,BANKING,8
71422121,BANKING,1
18457785,BANKING,1
21856577,BANKING,2
21645690,BANKING,5
25780596,BANKING,5
34185495,BANKING,4
35483925,BANKING,5
19374660,BANKING,2
34758680,BANKING,5
21297521,BANKING,1
23323001,BANKING,1
25080805,BANKING,6
27606527,BANKING,1
33872500,BANKING,5
18172739,BANKING,5
32980197,BANKING,1
11672279,BANKING,5
33135102,BANKING,6
20850529,BANKING,2
34783330,BANKING,5
33370664,BANKING,8
17823436,BANKING,1
15553584,BANKING,4
39569771,BANKING,5
11842348,BANKING,4
36905896,BANKING,2
13173522,BANKING,4
25624652,BANKING,6
11262933,BANKING,5
10909673,BANKING,5
98348532,BANKING,1
19176318,BANKING,5
17818707,BANKING,1
17213671,BANKING,2
31025785,BANKING,5
60489316,BANKING,1
60182829,BANKING,8
21796843,BANKING,3
65864767,BANKING,2
11773925,BANKING,2
26673507,BANKING,5
72876163,BANKING,1
18824120,BANKING,5
27884470,BANKING,3
64589506,BANKING,5
29406313,BANKING,5
16300459,BANKING,5
20992320,BANKING,1
73157997,BANKING,2
28895997,BANKING,2
28051330,BANKING,2
25162378,BANKING,4
99124477,BANKING,1
17131084,BANKING,5
19437318,BANKING,2
35564026,BANKING,2
16407619,BANKING,2
10329506,BANKING,2
19911786,BANKING,2
96493528,BANKING,2
35492909,BANKING,5
25200253,BANKING,5
68781345,BANKING,4
14391434,BANKING,5
14626780,BANKING,5
28989677,BANKING,5
41651672,BANKING,2
18645964,BANKING,2
18278509,BANKING,4
18369400,BANKING,9
11266906,BANKING,2
31710562,BANKING,5
39142536,BANKING,4
21756639,BANKING,4
31273413,ARTS,6
12386670,ARTS,6
93576192,ARTS,6
15306049,ARTS,6
31114531,ARTS,4
21060367,ARTS,7
17325147,ARTS,6
23752500,ARTS,6
20149476,ARTS,6
54100393,ARTS,6
11187796,ARTS,2
39470264,ARTS,6
12413512,ARTS,6
14879257,ARTS,6
46055835,ARTS,6
33344933,ARTS,6
24983760,ARTS,6
29148871,ARTS,6
28325193,ARTS,6
15265464,ARTS,6
24349611,ARTS,8
19508520,ARTS,6
22800977,ARTS,6
36758947,ARTS,4
11555549,ARTS,6
32318506,ARTS,8
73497035,ARTS,3
12777487,ARTS,6
36379931,ARTS,4
26069113,ARTS,1
41950126,ARTS,1
20488267,ARTS,6
22593054,ARTS,4
25561640,ARTS,9
43622023,ARTS,2
18319061,ARTS,6
25923361,ARTS,6
18106533,ARTS,8
50432401,ARTS,2
19724031,ARTS,8
28471099,ARTS,4
22848179,ARTS,4
37220856,ARTS,6
78107631,ARTS,6
21867728,ARTS,4
37472265,ARTS,6
17033567,ARTS,9
19671909,ARTS,6
11995013,ARTS,2
28629430,ARTS,4
53227466,ARTS,1
26079779,ARTS,5
83338413,ARTS,1
18029935,ARTS,4
16962067,ARTS,6
14150896,ARTS,9
27936502,ARTS,0
65325317,ARTS,4
30594821,ARTS,2
27164756,ARTS,8
34146825,ARTS,2
99561379,ARTS,8
54180474,ARTS,6
37751611,ARTS,6
73030450,ARTS,1
39608848,ARTS,4
16244633,ARTS,3
10830646,ARTS,6
27024099,ARTS,5
65352424,ARTS,0
28711616,ARTS,4
39064638,ARTS,7
18586076,ARTS,6
13272204,ARTS,3
11360471,ARTS,0
18885767,ARTS,6
20698469,ARTS,9
27715131,ARTS,4
32794700,ARTS,2
23139437,ARTS,9
23917826,ARTS,6
20148147,ARTS,2
34304175,ARTS,0
26410763,ARTS,2
21809601,ARTS,2
27096796,ARTS,6
25157655,ARTS,2
25926667,ARTS,6
20356750,ARTS,2
24061629,ARTS,8
17694454,ARTS,2
99033098,ARTS,2
38115035,ARTS,8
17857644,ARTS,5
12334650,ARTS,7
36019469,ARTS,6
79432080,ARTS,4
94230796,ARTS,2
66226673,ARTS,0
83206166,ARTS,2
22182279,ARTS,2
16887936,ARTS,4
14248724,ARTS,8
69458502,AVIATION,0
82738323,AVIATION,0
16833515,AVIATION,0
11804712,AVIATION,0
21287405,AVIATION,0
10176815,AVIATION,0
29221006,AVIATION,0
23761385,AVIATION,0
38355831,AVIATION,0
24773845,AVIATION,0
17876954,AVIATION,0
36252245,AVIATION,0
32720816,AVIATION,0
36727173,AVIATION,0
91431878,AVIATION,0
42546558,AVIATION,0
87826037,AVIATION,0
17483843,AVIATION,0
22232367,AVIATION,0
70198580,AVIATION,0
67631413,AVIATION,2
26819872,AVIATION,0
13234267,AVIATION,0
26888302,AVIATION,0
13195436,AVIATION,0
81588968,AVIATION,0
18268860,AVIATION,0
14790629,AVIATION,2
12144825,AVIATION,1
90318913,AVIATION,0
26279402,AVIATION,0
94137171,AVIATION,0
27902692,AVIATION,1
28186635,AVIATION,0
42641525,AVIATION,0
34419403,AVIATION,2
43720116,AVIATION,0
15618327,AVIATION,0
14589288,AVIATION,0
43408471,AVIATION,0
38154903,AVIATION,0
29167286,AVIATION,0
11169163,AVIATION,0
28383893,AVIATION,0
20026169,AVIATION,0
38047274,AVIATION,0
16449694,AVIATION,0
11137306,AVIATION,0
19818707,AVIATION,5
17274759,AVIATION,0
19506295,AVIATION,0
50775901,AVIATION,0
22990761,AVIATION,8
10945968,AVIATION,0
12192507,AVIATION,4
24154692,AVIATION,0
23985183,AVIATION,3
29161565,AVIATION,0
11333001,AVIATION,0
25718772,AVIATION,1
65219288,AVIATION,0
27502951,AVIATION,0
15823995,AVIATION,3
22650051,AVIATION,0
24668861,AVIATION,0
42427521,AVIATION,0
96457008,AVIATION,0
38989376,AVIATION,0
13405229,AVIATION,0
17686472,AVIATION,0
54232810,AVIATION,8
25719936,AVIATION,0
68216398,AVIATION,0
17983430,AVIATION,2
92283635,AVIATION,0
11614114,AVIATION,0
61315605,AVIATION,1
16850314,AVIATION,2
11959428,AVIATION,0
10395944,AVIATION,0
10189110,AVIATION,2
10567764,AVIATION,0
30148777,AVIATION,2
24544244,AVIATION,2
19284293,AVIATION,0
11752500,AVIATION,0
31536294,AVIATION,0
22442947,AVIATION,0
27512470,AVIATION,5
14874322,AVIATION,0
23464505,AVIATION,1
12504278,AVIATION,2
58048626,AVIATION,5
15684810,AVIATION,8
17694572,AVIATION,8
22168194,AVIATION,2
29595906,AVIATION,0
77626587,AVIATION,2
98389424,AVIATION,0
38663892,AVIATION,5
17152392,AVIATION,0
49646155,AVIATION,0
33627938,AVIATION,3
12904972,AVIATION,0
12239749,AVIATION,0
16279537,AVIATION,0
17008356,AVIATION,2
28020046,AVIATION,0
25625173,AVIATION,0
29534737,AVIATION,0
17655479,AVIATION,0
12043694,AVIATION,1
99416532,AVIATION,0
24589765,AVIATION,4
31605080,AVIATION,0
21190805,AVIATION,8
37473139,AVIATION,2
