JobID,ranked_resume_ids,matched_categories,category_rerank_applied
IOT-E-008,"[""21780877"", ""10089434"", ""83816738"", ""57002858"", ""20824105"", ""24913648"", ""31243710"", ""11584809"", ""10247517"", ""25959103""]","[""INFORMATION-TECHNOLOGY""]",True
IOT-E-009,"[""21780877"", ""10089434"", ""57002858"", ""83816738"", ""31243710"", ""11584809"", ""24913648"", ""10247517"", ""20824105"", ""33381211""]","[""INFORMATION-TECHNOLOGY""]",True
IOT-E-010,"[""21780877"", ""24913648"", ""10089434"", ""57002858"", ""31243710"", ""20824105"", ""11584809"", ""10247517"", ""83816738"", ""52246737""]","[""INFORMATION-TECHNOLOGY""]",True
IOT-E-011,"[""21780877"", ""10089434"", ""57002858"", ""20824105"", ""24913648"", ""31243710"", ""83816738"", ""11584809"", ""10247517"", ""33381211""]","[""INFORMATION-TECHNOLOGY""]",True
IOT-E-012,"[""21780877"", ""20824105"", ""10089434"", ""57002858"", ""24913648"", ""31243710"", ""83816738"", ""11584809"", ""10247517"", ""17641670""]","[""INFORMATION-TECHNOLOGY""]",True
IOT-E-013,"[""21780877"", ""28505854"", ""10089434"", ""20824105"", ""57002858"", ""24913648"", ""31243710"", ""11584809"", ""10247517"", ""83816738""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
IOT-E-014,"[""21780877"", ""24913648"", ""10089434"", ""57002858"", ""11584809"", ""20824105"", ""83816738"", ""31243710"", ""10247517"", ""33381211""]","[""INFORMATION-TECHNOLOGY""]",True
JS-F-001,"[""83816738"", ""20674668"", ""26746496"", ""16186411"", ""10089434"", ""66832845"", ""10265057"", ""10641230"", ""28126340"", ""46260230""]","[""INFORMATION-TECHNOLOGY""]",True
JS-F-002,"[""83816738"", ""20674668"", ""26746496"", ""16186411"", ""10089434"", ""66832845"", ""10265057"", ""10641230"", ""21283365"", ""28126340""]","[""INFORMATION-TECHNOLOGY""]",True
JS-F-003,"[""83816738"", ""20674668"", ""26746496"", ""16186411"", ""10089434"", ""66832845"", ""10641230"", ""21283365"", ""10265057"", ""46260230""]","[""INFORMATION-TECHNOLOGY""]",True
JS-F-004,"[""83816738"", ""20674668"", ""26746496"", ""16186411"", ""10265057"", ""10089434"", ""10641230"", ""66832845"", ""21283365"", ""28126340""]","[""INFORMATION-TECHNOLOGY""]",True
JS-F-005,"[""83816738"", ""20674668"", ""35990852"", ""85101052"", ""26746496"", ""16186411"", ""10089434"", ""26790545"", ""66832845"", ""10641230""]","[""DESIGNER"", ""INFORMATION-TECHNOLOGY""]",True
JS-E-006,"[""83816738"", ""20674668"", ""66832845"", ""10089434"", ""28897981"", ""10641230"", ""26746496"", ""16186411"", ""57002858"", ""23527321""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-007,"[""83816738"", ""20674668"", ""26746496"", ""16186411"", ""66832845"", ""10089434"", ""28897981"", ""10641230"", ""23527321"", ""57002858""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-008,"[""83816738"", ""20674668"", ""66832845"", ""16186411"", ""26746496"", ""10089434"", ""28897981"", ""33381211"", ""10641230"", ""23527321""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-009,"[""83816738"", ""20674668"", ""66832845"", ""10089434"", ""26746496"", ""16186411"", ""28897981"", ""10641230"", ""23527321"", ""57002858""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-010,"[""83816738"", ""20674668"", ""28897981"", ""16186411"", ""26746496"", ""66832845"", ""10089434"", ""10641230"", ""23527321"", ""46260230""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-011,"[""83816738"", ""20674668"", ""16186411"", ""26746496"", ""10089434"", ""10265057"", ""28897981"", ""66832845"", ""57002858"", ""10641230""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-012,"[""83816738"", ""20674668"", ""28897981"", ""10089434"", ""66832845"", ""26746496"", ""16186411"", ""57002858"", ""10641230"", ""23527321""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-013,"[""83816738"", ""20674668"", ""28897981"", ""10089434"", ""16186411"", ""26746496"", ""57002858"", ""66832845"", ""23527321"", ""51363762""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-014,"[""83816738"", ""20674668"", ""66832845"", ""10089434"", ""16186411"", ""28897981"", ""26746496"", ""23527321"", ""10641230"", ""57002858""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-015,"[""83816738"", ""20674668"", ""28897981"", ""23527321"", ""66832845"", ""26746496"", ""16186411"", ""57002858"", ""10089434"", ""10641230""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-016,"[""83816738"", ""20674668"", ""66832845"", ""10089434"", ""28897981"", ""23527321"", ""16186411"", ""26746496"", ""10641230"", ""57002858""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-017,"[""83816738"", ""20674668"", ""28897981"", ""66832845"", ""16186411"", ""26746496"", ""10089434"", ""10641230"", ""23527321"", ""57002858""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-018,"[""83816738"", ""20674668"", ""28897981"", ""26746496"", ""16186411"", ""66832845"", ""10089434"", ""10641230"", ""57002858"", ""23527321""]","[""INFORMATION-TECHNOLOGY""]",True
JS-E-019,"[""83816738"", ""20674668"", ""11981094"", ""28762662"", ""28078163"", ""64468610"", ""28897981"", ""23527321"", ""66832845"", ""10089434""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
JS-E-020,"[""83816738"", ""20674668"", ""28897981"", ""66832845"", ""16186411"", ""23527321"", ""26746496"", ""10089434"", ""57002858"", ""10641230""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-001,"[""83816738"", ""70089206"", ""20674668"", ""26746496"", ""10089434"", ""16186411"", ""28126340"", ""51363762"", ""13477922"", ""26768723""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-002,"[""83816738"", ""26746496"", ""20674668"", ""16186411"", ""28126340"", ""20001721"", ""12763627"", ""18187364"", ""30223363"", ""29051656""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-003,"[""83816738"", ""70089206"", ""27485716"", ""29075857"", ""23666211"", ""10265057"", ""28697203"", ""17987433"", ""18159866"", ""89413122""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-004,"[""83816738"", ""70089206"", ""20674668"", ""28126340"", ""26746496"", ""16186411"", ""51363762"", ""27485716"", ""28672970"", ""10247517""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-005,"[""29051656"", ""26746496"", ""28126340"", ""16186411"", ""20001721"", ""83816738"", ""30223363"", ""18187364"", ""36434348"", ""13385306""]","[""HR"", ""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-006,"[""83816738"", ""70089206"", ""20001721"", ""26768723"", ""29075857"", ""23666211"", ""25990239"", ""24913648"", ""79541391"", ""21780877""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-007,"[""83816738"", ""20674668"", ""12763627"", ""26746496"", ""16186411"", ""28126340"", ""10641230"", ""66832845"", ""10089434"", ""10265057""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-008,"[""83816738"", ""26746496"", ""16186411"", ""28126340"", ""20001721"", ""18187364"", ""30223363"", ""20674668"", ""36434348"", ""13385306""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-009,"[""83816738"", ""29075857"", ""23666211"", ""70089206"", ""25990239"", ""18159866"", ""89413122"", ""10265057"", ""26801767"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-010,"[""83816738"", ""70089206"", ""26746496"", ""16186411"", ""20674668"", ""28126340"", ""18187364"", ""27485716"", ""51363762"", ""28697203""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-011,"[""83816738"", ""29051656"", ""26746496"", ""16186411"", ""28126340"", ""18187364"", ""20674668"", ""30223363"", ""20001721"", ""13385306""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-012,"[""83816738"", ""31243710"", ""29051656"", ""57002858"", ""10247517"", ""26768723"", ""21780877"", ""81761658"", ""20001721"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-013,"[""83816738"", ""29051656"", ""10247517"", ""21780877"", ""17681064"", ""30223363"", ""18176523"", ""70089206"", ""28126340"", ""11584809""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-014,"[""83816738"", ""20674668"", ""29051656"", ""23527321"", ""26746496"", ""16186411"", ""21283365"", ""20824105"", ""57002858"", ""10265057""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-015,"[""83816738"", ""20674668"", ""70089206"", ""13477922"", ""36856210"", ""28697203"", ""27295996"", ""20824105"", ""27485716"", ""17111768""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-016,"[""83816738"", ""16186411"", ""28697203"", ""26768723"", ""20674668"", ""26746496"", ""70089206"", ""89413122"", ""10265057"", ""36856210""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-017,"[""29051656"", ""83816738"", ""18187364"", ""16186411"", ""26746496"", ""31243710"", ""20001721"", ""10265057"", ""57002858"", ""20408458""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-018,"[""83816738"", ""20824105"", ""57002858"", ""29051656"", ""33381211"", ""31243710"", ""21780877"", ""28897981"", ""10247517"", ""15802627""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-019,"[""28697203"", ""83816738"", ""70089206"", ""27485716"", ""16186411"", ""51363762"", ""29075857"", ""28672970"", ""26746496"", ""52246737""]","[""INFORMATION-TECHNOLOGY""]",True
JD-JAVA-020,"[""83816738"", ""33381211"", ""57002858"", ""21780877"", ""25959103"", ""11584809"", ""10247517"", ""31243710"", ""27295996"", ""70089206""]","[""INFORMATION-TECHNOLOGY""]",True
MKT-F-001,"[""28679359"", ""80679862"", ""18488289"", ""20628003"", ""23864858"", ""39166680"", ""16893572"", ""40883703"", ""27419236"", ""18354623""]","[""BPO"", ""DIGITAL-MEDIA""]",True
MKT-F-002,"[""24677466"", ""21297828"", ""80679862"", ""20210676"", ""19053815"", ""12567516"", ""33542483"", ""19444529"", ""27419236"", ""14128006""]",[],False
MKT-F-003,"[""80679862"", ""18488289"", ""20628003"", ""12085736"", ""28679359"", ""18354623"", ""27419236"", ""23864858"", ""16893572"", ""20210676""]","[""DIGITAL-MEDIA""]",True
MKT-F-004,"[""80679862"", ""39166680"", ""16893572"", ""16536141"", ""28679359"", ""18488289"", ""20210676"", ""23864858"", ""27419236"", ""70196518""]","[""DIGITAL-MEDIA""]",True
MKT-F-005,"[""80679862"", ""28679359"", ""39166680"", ""18488289"", ""20628003"", ""23864858"", ""16893572"", ""18354623"", ""27419236"", ""29002596""]","[""DIGITAL-MEDIA""]",True
MKT-E-006,"[""28679359"", ""80679862"", ""23864858"", ""39166680"", ""29002596"", ""16893572"", ""40883703"", ""18488289"", ""16536141"", ""20628003""]","[""BUSINESS-DEVELOPMENT"", ""DIGITAL-MEDIA""]",True
MKT-E-007,"[""28679359"", ""16536141"", ""22706174"", ""39166680"", ""50219114"", ""40883703"", ""80679862"", ""23864858"", ""16893572"", ""29002596""]","[""BUSINESS-DEVELOPMENT"", ""DIGITAL-MEDIA""]",True
MKT-E-008,"[""28679359"", ""16536141"", ""39166680"", ""18488289"", ""20628003"", ""23864858"", ""22706174"", ""80679862"", ""16893572"", ""40883703""]","[""DIGITAL-MEDIA""]",True
MKT-E-009,"[""28679359"", ""16536141"", ""22706174"", ""40883703"", ""39166680"", ""23864858"", ""90685127"", ""16893572"", ""80679862"", ""29002596""]","[""BUSINESS-DEVELOPMENT"", ""DIGITAL-MEDIA""]",True
MKT-E-010,"[""28679359"", ""39166680"", ""80679862"", ""16893572"", ""20628003"", ""23864858"", ""18488289"", ""16536141"", ""22706174"", ""40883703""]","[""DIGITAL-MEDIA""]",True
MKT-E-011,"[""28679359"", ""16536141"", ""22706174"", ""40883703"", ""39166680"", ""23864858"", ""16893572"", ""20628003"", ""29002596"", ""90685127""]","[""DIGITAL-MEDIA""]",True
MKT-E-012,"[""28679359"", ""80679862"", ""16893572"", ""39166680"", ""23864858"", ""16536141"", ""20628003"", ""18488289"", ""40883703"", ""29002596""]","[""BUSINESS-DEVELOPMENT"", ""DIGITAL-MEDIA""]",True
MKT-E-013,"[""28679359"", ""80679862"", ""39166680"", ""16536141"", ""18488289"", ""22706174"", ""40883703"", ""20628003"", ""23864858"", ""18354623""]","[""DIGITAL-MEDIA""]",True
MKT-E-014,"[""28679359"", ""16536141"", ""40883703"", ""90685127"", ""16893572"", ""22706174"", ""39166680"", ""23864858"", ""29002596"", ""80679862""]","[""DIGITAL-MEDIA""]",True
MKT-E-015,"[""28679359"", ""80679862"", ""39166680"", ""23864858"", ""16893572"", ""20628003"", ""12085736"", ""22706174"", ""18488289"", ""16536141""]","[""BUSINESS-DEVELOPMENT"", ""DIGITAL-MEDIA""]",True
MKT-E-016,"[""28679359"", ""16536141"", ""39166680"", ""22706174"", ""80679862"", ""18488289"", ""20628003"", ""40883703"", ""16893572"", ""23864858""]","[""DIGITAL-MEDIA""]",True
MKT-E-017,"[""28679359"", ""80679862"", ""39166680"", ""16893572"", ""16536141"", ""23864858"", ""18488289"", ""20628003"", ""40883703"", ""18354623""]","[""BUSINESS-DEVELOPMENT"", ""DIGITAL-MEDIA""]",True
MKT-E-018,"[""28679359"", ""23864858"", ""16536141"", ""22706174"", ""40883703"", ""18488289"", ""39166680"", ""80679862"", ""20628003"", ""16893572""]","[""DIGITAL-MEDIA""]",True
MKT-E-019,"[""28679359"", ""80679862"", ""39166680"", ""16893572"", ""23864858"", ""16536141"", ""40883703"", ""18354623"", ""29002596"", ""20628003""]","[""BUSINESS-DEVELOPMENT"", ""DIGITAL-MEDIA""]",True
MKT-E-020,"[""28679359"", ""16536141"", ""22706174"", ""39166680"", ""80679862"", ""40883703"", ""16893572"", ""23864858"", ""18488289"", ""20628003""]","[""DIGITAL-MEDIA""]",True
MRA-101,"[""42156237"", ""69181350"", ""30223363"", ""25397102"", ""80679862"", ""14408510"", ""14871762"", ""26975573"", ""26585242"", ""51363762""]",[],False
MRA-102,"[""30223363"", ""18067556"", ""51363762"", ""79541391"", ""16186411"", ""13385306"", ""52618188"", ""21283365"", ""64017585"", ""26746496""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-103,"[""30223363"", ""16186411"", ""26746496"", ""51363762"", ""13385306"", ""36856210"", ""19796840"", ""13405733"", ""28126340"", ""46260230""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-104,"[""69181350"", ""42156237"", ""80679862"", ""14871762"", ""11773925"", ""30223363"", ""21867728"", ""25397102"", ""21156767"", ""28998957""]",[],False
MRA-105,"[""30223363"", ""79541391"", ""51363762"", ""18067556"", ""52618188"", ""16186411"", ""21283365"", ""37764298"", ""13385306"", ""13405733""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-106,"[""30223363"", ""16186411"", ""51363762"", ""26746496"", ""13385306"", ""36856210"", ""46260230"", ""13405733"", ""28126340"", ""24083609""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-107,"[""42156237"", ""69181350"", ""14871762"", ""30223363"", ""80679862"", ""25397102"", ""11773925"", ""21156767"", ""11963737"", ""21867728""]",[],False
MRA-108,"[""30223363"", ""79541391"", ""18067556"", ""51363762"", ""16186411"", ""37764298"", ""13385306"", ""52618188"", ""26746496"", ""13405733""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-109,"[""30223363"", ""16186411"", ""13385306"", ""26746496"", ""51363762"", ""18067556"", ""36856210"", ""52246737"", ""28126340"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-110,"[""42156237"", ""69181350"", ""21156767"", ""30223363"", ""35474904"", ""14871762"", ""80679862"", ""25397102"", ""11963737"", ""21866029""]",[],False
MRA-111,"[""30223363"", ""51363762"", ""79541391"", ""18067556"", ""52618188"", ""64017585"", ""37764298"", ""16186411"", ""21283365"", ""26746496""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-112,"[""30223363"", ""16186411"", ""26746496"", ""13385306"", ""51363762"", ""36856210"", ""79541391"", ""18067556"", ""28697203"", ""13405733""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-113,"[""42156237"", ""69181350"", ""80679862"", ""30223363"", ""35474904"", ""21866029"", ""21156767"", ""11773925"", ""25397102"", ""11963737""]",[],False
MRA-114,"[""30223363"", ""79541391"", ""18067556"", ""51363762"", ""16186411"", ""13385306"", ""26746496"", ""52618188"", ""37764298"", ""13405733""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-115,"[""30223363"", ""16186411"", ""13385306"", ""26746496"", ""51363762"", ""18067556"", ""36856210"", ""52246737"", ""28126340"", ""79541391""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-116,"[""42156237"", ""69181350"", ""14871762"", ""30223363"", ""80679862"", ""11773925"", ""25397102"", ""21156767"", ""11963737"", ""24610685""]",[],False
MRA-117,"[""30223363"", ""51363762"", ""79541391"", ""18067556"", ""52618188"", ""64017585"", ""37764298"", ""16186411"", ""21283365"", ""26746496""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-118,"[""30223363"", ""16186411"", ""26746496"", ""13385306"", ""51363762"", ""36856210"", ""79541391"", ""18067556"", ""28697203"", ""13405733""]","[""INFORMATION-TECHNOLOGY""]",True
MRA-119,"[""42156237"", ""69181350"", ""21156767"", ""30223363"", ""35474904"", ""14871762"", ""80679862"", ""25397102"", ""11963737"", ""21866029""]",[],False
MRA-120,"[""30223363"", ""79541391"", ""18067556"", ""51363762"", ""16186411"", ""13385306"", ""26746496"", ""52618188"", ""37764298"", ""13405733""]","[""INFORMATION-TECHNOLOGY""]",True
ML-F1,"[""12011623"", ""50328713"", ""24647794"", ""21298336"", ""30288581"", ""19396040"", ""79541391"", ""28505854"", ""27152464"", ""86209934""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-F2,"[""12011623"", ""50328713"", ""24647794"", ""30288581"", ""21298336"", ""47549345"", ""14049846"", ""17108676"", ""19396040"", ""83816738""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-F3,"[""12011623"", ""21298336"", ""50328713"", ""24647794"", ""47549345"", ""30288581"", ""17108676"", ""14049846"", ""28320387"", ""79541391""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-F4,"[""12011623"", ""50328713"", ""24647794"", ""21298336"", ""83816738"", ""30288581"", ""56691064"", ""26456899"", ""27152464"", ""79541391""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-F5,"[""12011623"", ""50328713"", ""24647794"", ""21298336"", ""83816738"", ""30288581"", ""26456899"", ""56691064"", ""14049846"", ""19396040""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-F6,"[""12011623"", ""50328713"", ""21298336"", ""30288581"", ""24647794"", ""47549345"", ""79541391"", ""25990239"", ""14049846"", ""56691064""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-E1,"[""12011623"", ""28505854"", ""11584809"", ""83816738"", ""79541391"", ""21298336"", ""27152464"", ""26746496"", ""16186411"", ""50328713""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-S1,"[""83816738"", ""12011623"", ""11584809"", ""79541391"", ""27152464"", ""28505854"", ""16186411"", ""31677347"", ""26746496"", ""47919212""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-S2,"[""11584809"", ""47919212"", ""22605864"", ""27152464"", ""83816738"", ""13385306"", ""28505854"", ""11957080"", ""12011623"", ""33381211""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-S3,"[""11584809"", ""12011623"", ""27152464"", ""83816738"", ""28505854"", ""79541391"", ""47919212"", ""33381211"", ""21298336"", ""16186411""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-S4,"[""83816738"", ""11584809"", ""22605864"", ""28078163"", ""28505854"", ""31677347"", ""28762662"", ""64468610"", ""57002858"", ""12011623""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
ML-S5,"[""11584809"", ""47919212"", ""27152464"", ""33381211"", ""22605864"", ""83816738"", ""28505854"", ""13385306"", ""21298336"", ""79541391""]","[""ENGINEERING"", ""INFORMATION-TECHNOLOGY""]",True
NE001,"[""63158213"", ""73030450"", ""15145575"", ""24913648"", ""20237244"", ""27058381"", ""22890839"", ""13477922"", ""27902692"", ""15858254""]",[],False
NE002,"[""73030450"", ""63158213"", ""27058381"", ""17688766"", ""11005406"", ""24913648"", ""20237244"", ""15145575"", ""22890839"", ""27902692""]",[],False
NE003,"[""13477922"", ""24913648"", ""27058381"", ""20237244"", ""15651486"", ""11580408"", ""10089434"", ""31243710"", ""22450718"", ""27770859""]","[""INFORMATION-TECHNOLOGY""]",True
NE004,"[""73030450"", ""27058381"", ""63158213"", ""24913648"", ""22890839"", ""20237244"", ""15145575"", ""14554542"", ""15858254"", ""21780877""]",[],False
NE005,"[""24913648"", ""20237244"", ""31243710"", ""73030450"", ""11005406"", ""27058381"", ""57706851"", ""57002858"", ""22890839"", ""15145575""]",[],False
NE006,"[""73030450"", ""20237244"", ""27058381"", ""63158213"", ""24913648"", ""33627938"", ""22890839"", ""30542184"", ""27902692"", ""31243710""]",[],False
NE007,"[""10089434"", ""13477922"", ""24913648"", ""17641670"", ""66832845"", ""27058381"", ""20408458"", ""10839851"", ""11584809"", ""11580408""]","[""INFORMATION-TECHNOLOGY""]",True
NE008,"[""20237244"", ""73030450"", ""63158213"", ""27058381"", ""24913648"", ""15145575"", ""27902692"", ""31243710"", ""22890839"", ""22450718""]",[],False
NE009,"[""73030450"", ""63158213"", ""54227873"", ""21298336"", ""15145575"", ""74236636"", ""28320387"", ""13907230"", ""26924514"", ""15651486""]",[],False
NE010,"[""63158213"", ""15145575"", ""22890839"", ""27902692"", ""73030450"", ""24913648"", ""21125113"", ""17688766"", ""19161572"", ""17641670""]",[],False
NE011,"[""63158213"", ""73030450"", ""11005406"", ""20824105"", ""31243710"", ""14593060"", ""12374933"", ""67645662"", ""24913648"", ""38457612""]",[],False
NE012,"[""73030450"", ""63158213"", ""27058381"", ""24913648"", ""22890839"", ""17688766"", ""36856210"", ""20824105"", ""24889109"", ""57002858""]",[],False
NE013,"[""73030450"", ""20237244"", ""27058381"", ""24913648"", ""33627938"", ""20824105"", ""30542184"", ""52246737"", ""18187364"", ""15684810""]",[],False
NE014,"[""20824105"", ""24913648"", ""10089434"", ""57002858"", ""23864648"", ""21283365"", ""33381211"", ""52246737"", ""83816738"", ""27058381""]","[""INFORMATION-TECHNOLOGY""]",True
NE015,"[""28078163"", ""64468610"", ""11981094"", ""28762662"", ""47919212"", ""31677347"", ""27152464"", ""28631840"", ""39835894"", ""17103000""]","[""ENGINEERING""]",True
NE016,"[""24913648"", ""27058381"", ""31243710"", ""10089434"", ""26480367"", ""20237244"", ""17641670"", ""20824105"", ""21780877"", ""57002858""]","[""INFORMATION-TECHNOLOGY""]",True
NE017,"[""24913648"", ""83816738"", ""11584809"", ""26768723"", ""20824105"", ""36856210"", ""10089434"", ""52246737"", ""20408458"", ""57002858""]","[""INFORMATION-TECHNOLOGY""]",True
NE018,"[""73030450"", ""11005406"", ""63158213"", ""20824105"", ""24913648"", ""42641525"", ""17641670"", ""57002858"", ""31243710"", ""12504278""]",[],False
NE019,"[""37335325"", ""28631840"", ""11981094"", ""28078163"", ""64468610"", ""10624813"", ""27152464"", ""28628090"", ""17103000"", ""12748557""]","[""ENGINEERING""]",True
NE020,"[""63158213"", ""73030450"", ""83338413"", ""11005406"", ""22890839"", ""31243710"", ""20879311"", ""24889109"", ""15651486"", ""23864648""]",[],False
OM-101,"[""17880988"", ""13964744"", ""25101183"", ""12938389"", ""27485716"", ""15011085"", ""27024099"", ""49777184"", ""20905088"", ""93653247""]",[],False
OM-102,"[""13964744"", ""25101183"", ""27485716"", ""10247517"", ""88651471"", ""18457785"", ""93653247"", ""28672970"", ""49777184"", ""25959103""]",[],False
OM-103,"[""13964744"", ""52618188"", ""97449528"", ""18457785"", ""29134721"", ""49777184"", ""10247517"", ""70089206"", ""44185767"", ""31217840""]",[],False
OM-104,"[""17880988"", ""13964744"", ""25101183"", ""27485716"", ""93653247"", ""20905088"", ""15011085"", ""49127329"", ""10247517"", ""48285304""]",[],False
OM-105,"[""13964744"", ""52618188"", ""44185767"", ""10247517"", ""18457785"", ""25101183"", ""11584809"", ""25959103"", ""27152464"", ""27485716""]",[],False
OM-106,"[""13964744"", ""25101183"", ""17880988"", ""27485716"", ""20905088"", ""93653247"", ""27024099"", ""10247517"", ""49127329"", ""12938389""]",[],False
OM-107,"[""13964744"", ""29134721"", ""44185767"", ""52618188"", ""18457785"", ""31217840"", ""70089206"", ""97449528"", ""49777184"", ""93653247""]",[],False
OM-108,"[""13964744"", ""10247517"", ""52618188"", ""44185767"", ""25101183"", ""25959103"", ""18457785"", ""88651471"", ""11584809"", ""26341645""]",[],False
OM-109,"[""13964744"", ""17880988"", ""25101183"", ""93653247"", ""27485716"", ""20905088"", ""27024099"", ""15011085"", ""49777184"", ""48285304""]",[],False
OM-110,"[""13964744"", ""27485716"", ""25101183"", ""17880988"", ""93653247"", ""12938389"", ""63083944"", ""27024099"", ""88651471"", ""13575312""]",[],False
OM-111,"[""13964744"", ""25101183"", ""17880988"", ""27485716"", ""93653247"", ""10247517"", ""20905088"", ""27024099"", ""49127329"", ""38220146""]",[],False
OM-112,"[""13964744"", ""18457785"", ""52618188"", ""44185767"", ""70089206"", ""10247517"", ""29134721"", ""97449528"", ""63083944"", ""15791766""]",[],False
OM-113,"[""13964744"", ""25101183"", ""10247517"", ""17880988"", ""52618188"", ""28998957"", ""88651471"", ""18457785"", ""27485716"", ""14408510""]",[],False
OM-114,"[""13964744"", ""25101183"", ""17880988"", ""27485716"", ""93653247"", ""20905088"", ""27024099"", ""10247517"", ""15011085"", ""49127329""]",[],False
OM-115,"[""25101183"", ""13964744"", ""27485716"", ""12938389"", ""93653247"", ""17880988"", ""88651471"", ""27024099"", ""19818707"", ""24361598""]",[],False
OM-116,"[""17880988"", ""13964744"", ""25101183"", ""10247517"", ""27024099"", ""15011085"", ""12938389"", ""27485716"", ""12802330"", ""48285304""]",[],False
OM-117,"[""13964744"", ""18457785"", ""52618188"", ""44185767"", ""31217840"", ""70089206"", ""27024099"", ""97449528"", ""51363762"", ""10247517""]",[],False
OM-118,"[""13964744"", ""25101183"", ""17880988"", ""10247517"", ""88651471"", ""27485716"", ""27024099"", ""32081266"", ""18457785"", ""52618188""]",[],False
OM-119,"[""13964744"", ""17880988"", ""25101183"", ""27485716"", ""93653247"", ""20905088"", ""10247517"", ""27024099"", ""15011085"", ""49127329""]",[],False
OM-120,"[""25101183"", ""13964744"", ""27485716"", ""93653247"", ""12938389"", ""63083944"", ""17880988"", ""13575312"", ""24361598"", ""27024099""]",[],False
PD-F-001,"[""26496059"", ""29147100"", ""26790545"", ""18198627"", ""10748989"", ""26046064"", ""18460045"", ""25422388"", ""21283733"", ""37664296""]","[""DESIGNER""]",True
PD-F-002,"[""26496059"", ""18198627"", ""29147100"", ""25422388"", ""26046064"", ""21283733"", ""62312955"", ""16288901"", ""26503829"", ""37058472""]","[""DESIGNER""]",True
PD-F-003,"[""26496059"", ""18198627"", ""29147100"", ""10748989"", ""25422388"", ""26790545"", ""18460045"", ""21283733"", ""26046064"", ""16288901""]","[""DESIGNER"", ""INFORMATION-TECHNOLOGY""]",True
PD-F-004,"[""26496059"", ""18198627"", ""26046064"", ""26790545"", ""29147100"", ""10748989"", ""37664296"", ""21283733"", ""94417768"", ""26503829""]","[""DESIGNER""]",True
