antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'teamwork'}),frozenset({'communication'}),0.1928341384863124,0.8011272141706924,0.17753623188405798,0.9206680584551149,1.1492158076394499,1.0,0.023051555721513017,2.5068438003220637,0.16086088633292053,0.21745562130177518,0.6010920186285534,0.57113804932806
"frozenset({'communication', 'organization'})",frozenset({'leadership'}),0.19887278582930756,0.5483091787439613,0.1252012882447665,0.6295546558704453,1.1481745706183453,1.0,0.016157514372175164,1.2193183918059185,0.16108840020035875,0.20129449838187702,0.17986966593777742,0.42894766567384235
"frozenset({'leadership', 'attention to detail'})",frozenset({'communication'}),0.10426731078904992,0.8011272141706924,0.09581320450885668,0.9189189189189189,1.1470324595952737,1.0,0.01228182428735533,2.452764358561458,0.1431064111037673,0.11834908005967179,0.5922967501914868,0.5192584544343338
"frozenset({'leadership', 'problem solving', 'attention to detail'})",frozenset({'communication'}),0.0644122383252818,0.8011272141706924,0.059178743961352656,0.9187500000000001,1.1468216080402012,1.0,0.007576346913320944,2.4476650563607105,0.1368389007926752,0.07338991512730904,0.5914473684210529,0.4963096733668342
"frozenset({'budgeting', 'leadership'})",frozenset({'communication'}),0.05756843800322061,0.8011272141706924,0.052737520128824475,0.916083916083916,1.1434936922374108,1.0,0.006617877767146126,2.369900697799247,0.1331524663238454,0.06543456543456543,0.5780413918065738,0.4909565309062796
frozenset({'organization'}),frozenset({'leadership'}),0.24436392914653784,0.5483091787439613,0.1529790660225443,0.6260296540362439,1.141745712647599,1.0,0.018992080717558563,1.2078252356934605,0.16429632952920395,0.2391441157960982,0.17206565118184478,0.4525155612325126
"frozenset({'leadership', 'customer service', 'attention to detail'})",frozenset({'communication'}),0.061191626409017714,0.8011272141706924,0.055958132045088566,0.9144736842105263,1.1414837344617825,1.0,0.006935854849458432,2.325281803542673,0.1320261115293014,0.06939590614078882,0.5699445983379502,0.49216146522084103
"frozenset({'teamwork', 'microsoft office'})",frozenset({'communication'}),0.06964573268921095,0.8011272141706924,0.06360708534621579,0.9132947976878613,1.1400121997269586,1.0,0.007811993538031484,2.2936661298980137,0.1320103632051443,0.07880299251870325,0.5640167559851161,0.4963458913062422
"frozenset({'leadership', 'customer service'})",frozenset({'communication'}),0.16626409017713364,0.8011272141706924,0.15177133655394526,0.9128329297820824,1.1394356771752225,1.0,0.0185726491737134,2.2815127929862253,0.1467761829073208,0.18608094768015795,0.5616943270823739,0.5511400829814934
"frozenset({'conflict resolution', 'communication'})",frozenset({'leadership'}),0.09219001610305957,0.5483091787439613,0.05756843800322061,0.6244541484716157,1.1388723236442684,1.0,0.007019805985359444,1.2027581170654984,0.13432155427720843,0.09875690607734808,0.1685776335147001,0.3647234031638549
"frozenset({'attention to detail', 'adaptability'})",frozenset({'communication'}),0.08172302737520129,0.8011272141706924,0.07447665056360708,0.9113300492610837,1.1375597197811718,1.0,0.009006109308916835,2.242843084630524,0.13168714527767567,0.09213147410358564,0.5541373327217247,0.5021474366908434
frozenset({'data analysis'}),"frozenset({'leadership', 'communication'})",0.09903381642512077,0.464573268921095,0.05233494363929147,0.5284552845528456,1.1375068690028323,1.0,0.006326479808941479,1.135473929701816,0.13417199422561357,0.10236220472440945,0.1193104713002019,0.32055346549999303
"frozenset({'customer service', 'adaptability'})",frozenset({'communication'}),0.09420289855072464,0.8011272141706924,0.0853462157809984,0.905982905982906,1.1308851952068033,1.0,0.009877710098252002,2.1152832674571806,0.12777358490566038,0.10536779324055667,0.5272500778573653,0.5062577846497445
"frozenset({'time management', 'leadership', 'problem solving'})",frozenset({'communication'}),0.10225442834138486,0.8011272141706924,0.09259259259259259,0.905511811023622,1.1302971550666718,1.0,0.010673787278842231,2.1047369833601706,0.12840709689998042,0.11420059582919562,0.5248812521916539,0.5105448502354291
frozenset({'adaptability'}),frozenset({'communication'}),0.1892109500805153,0.8011272141706924,0.1710950080515298,0.9042553191489362,1.128728750133647,1.0,0.01951296672293662,2.077115763106102,0.14066242187043634,0.20884520884520885,0.5185631837367561,0.558911579172458
frozenset({'creativity'}),frozenset({'communication'}),0.07125603864734299,0.8011272141706924,0.0644122383252818,0.903954802259887,1.1283536325696277,1.0,0.00732708659089671,2.0706166524580847,0.12248049414824441,0.07972097658196312,0.5170520826185411,0.49217840615506914
frozenset({'data analysis'}),frozenset({'leadership'}),0.09903381642512077,0.5483091787439613,0.061191626409017714,0.6178861788617886,1.1268937358977116,1.0,0.0068904758570795185,1.1820844896700586,0.12498236207139846,0.10439560439560441,0.1540367810095214,0.36474338311665055
"frozenset({'leadership', 'problem solving', 'adaptability'})",frozenset({'communication'}),0.06038647342995169,0.8011272141706924,0.05434782608695652,0.9,1.1234170854271357,1.0,0.0059705788544267835,1.988727858293076,0.11691897553080069,0.06733167082294264,0.4971659919028341,0.48391959798994977
"frozenset({'organization', 'microsoft office'})",frozenset({'leadership'}),0.09742351046698873,0.5483091787439613,0.05998389694041868,0.615702479338843,1.1229111297192997,1.0,0.006565691925910368,1.1753675133759287,0.1212723539026157,0.10240549828178695,0.14920228046139583,0.36255021176927466
"frozenset({'problem solving', 'excel'})","frozenset({'leadership', 'communication'})",0.14653784219001612,0.464573268921095,0.07608695652173914,0.5192307692307693,1.1176509798693508,1.0,0.008009392154879794,1.1136876006441223,0.12334032145352894,0.14221218961625282,0.10208212839791794,0.34150446607119056
frozenset({'coaching'}),frozenset({'communication'}),0.07528180354267311,0.8011272141706924,0.06723027375201288,0.8930481283422459,1.1147394727648938,1.0,0.006919972202125806,1.859460547504024,0.11130894501810477,0.08308457711442785,0.46220961700837815,0.4884838631660978
"frozenset({'problem solving', 'excel'})",frozenset({'leadership'}),0.14653784219001612,0.5483091787439613,0.0893719806763285,0.6098901098901098,1.1123105968920945,1.0,0.009023936770208546,1.1578553446281552,0.11830698623151434,0.1476063829787234,0.1363342539813127,0.38644285230188313
"frozenset({'leadership', 'problem solving'})",frozenset({'communication'}),0.25966183574879226,0.8011272141706924,0.23107890499194847,0.8899224806201551,1.1108379104826458,1.0,0.023056741892070604,1.8066612233789219,0.13477442861121688,0.27850557981562346,0.44649279728839125,0.5891823458377158
"frozenset({'leadership', 'problem solving', 'project management'})",frozenset({'communication'}),0.06561996779388084,0.8011272141706924,0.05837359098228664,0.8895705521472393,1.1103986188611772,1.0,0.005803648989604324,1.8009035605653976,0.10640478984979723,0.07221115537848606,0.4447231812423938,0.4812174368776398
"frozenset({'leadership', 'problem solving', 'organization'})",frozenset({'communication'}),0.0644122383252818,0.8011272141706924,0.0571658615136876,0.8875000000000001,1.107814070351759,1.0,0.005563464465655886,1.7677580962605126,0.10402172068555922,0.07071713147410359,0.4343117408906886,0.479428391959799
"frozenset({'excel', 'attention to detail'})",frozenset({'communication'}),0.0640096618357488,0.8011272141706924,0.05676328502415459,0.8867924528301886,1.1069308808191902,1.0,0.005483402957673064,1.7567096081588822,0.1032075040036604,0.07021912350597609,0.4307539530975475,0.47882336209348625
"frozenset({'leadership', 'collaboration'})",frozenset({'communication'}),0.09420289855072464,0.8011272141706924,0.08333333333333333,0.8846153846153846,1.1042133745651332,1.0,0.007864827650586936,1.7235641438539984,0.10419323671497573,0.10262766484878533,0.41980691373403906,0.49431774255894856
"frozenset({'problem solving', 'adaptability'})",frozenset({'communication'}),0.07648953301127215,0.8011272141706924,0.06763285024154589,0.8842105263157893,1.1037080137529751,1.0,0.006355003747008217,1.7175376957985633,0.10174575497156126,0.0834990059642147,0.41777114851907027,0.4843163184342766
frozenset({'organization'}),"frozenset({'leadership', 'communication'})",0.24436392914653784,0.464573268921095,0.1252012882447665,0.5123558484349259,1.1028526234942424,1.0,0.011676338874756567,1.0979865735300516,0.12341990622649873,0.21448275862068963,0.08924205076116982,0.3909266243907732
frozenset({'flexibility'}),frozenset({'communication'}),0.05837359098228664,0.8011272141706924,0.05152979066022544,0.8827586206896552,1.1018956853231676,1.0,0.004765118335446697,1.6962678791323291,0.09820569687900811,0.0637767812655705,0.41047047326539154,0.4735401143649281
"frozenset({'teamwork', 'communication'})",frozenset({'excel'}),0.17753623188405798,0.48389694041867953,0.09460547504025765,0.5328798185941043,1.1012258480763353,1.0,0.008696235618100775,1.1048614042493317,0.11176305183241168,0.1669034090909091,0.09490910248654838,0.3641936530574515
frozenset({'teamwork'}),frozenset({'excel'}),0.1928341384863124,0.48389694041867953,0.10265700483091787,0.5323590814196242,1.1001497156791569,1.0,0.009345155209119368,1.10363109615827,0.11278079311525116,0.1788218793828892,0.09390012343708774,0.372252752024288
"frozenset({'customer service', 'attention to detail'})",frozenset({'leadership'}),0.10144927536231885,0.5483091787439613,0.061191626409017714,0.6031746031746031,1.1000629326620515,1.0,0.005566057550934679,1.1382608695652172,0.10123089983022074,0.10396716826265391,0.12146676852559199,0.3573875952730578
"frozenset({'excel', 'communication', 'project management'})",frozenset({'leadership'}),0.0889694041867955,0.5483091787439613,0.0535426731078905,0.6018099547511312,1.0975741024976577,1.0,0.004759932164889104,1.1343599033816425,0.09758155884629818,0.0917241379310345,0.11844556827255784,0.3497302343506023
"frozenset({'excel', 'project management'})",frozenset({'leadership'}),0.10909822866344605,0.5483091787439613,0.06561996779388084,0.6014760147601476,1.0969650665669652,1.0,0.005800407633005829,1.133409375559134,0.09921850526309957,0.11088435374149659,0.11770625727647643,0.36057648021414135
"frozenset({'customer service', 'excel'})",frozenset({'communication'}),0.0748792270531401,0.8011272141706924,0.06561996779388084,0.8763440860215054,1.093888798832874,1.0,0.0056321812255439654,1.608275572358748,0.09277739512085731,0.08097367113760556,0.3782160114927517,0.4791268168800994
"frozenset({'time management', 'problem solving', 'customer service'})",frozenset({'communication'}),0.057971014492753624,0.8011272141706924,0.050724637681159424,0.875,1.092211055276382,1.0,0.004282480337930876,1.5909822866344605,0.08962148962148968,0.06274900398406374,0.3714574898785425,0.46915829145728644
frozenset({'budgeting'}),frozenset({'communication'}),0.08252818035426732,0.8011272141706924,0.07206119162640902,0.8731707317073171,1.0899276872165706,1.0,0.005945620408618374,1.5680354267310788,0.08992967120245322,0.08878968253968253,0.3622593068035943,0.48156024022551785
"frozenset({'problem solving', 'customer service'})",frozenset({'communication'}),0.14210950080515297,0.8011272141706924,0.12399355877616747,0.8725212464589235,1.089116972966817,1.0,0.01014577028894749,1.5600465199499012,0.09537928050363524,0.15135135135135136,0.35899347409709703,0.5136475579028286
frozenset({'attention to detail'}),frozenset({'leadership'}),0.1747181964573269,0.5483091787439613,0.10426731078904992,0.5967741935483871,1.0883899388944154,1.0,0.00846771997790692,1.1201932367149758,0.09840474620962435,0.16851008458035135,0.10729687769535974,0.3934678603571598
"frozenset({'problem solving', 'attention to detail'})",frozenset({'communication'}),0.08776167471819646,0.8011272141706924,0.07648953301127215,0.871559633027523,1.0879166474574709,1.0,0.006181267033328927,1.5483666896710386,0.0885864263483068,0.0941526263627354,0.3541581547375855,0.4835185099810982
"frozenset({'customer service', 'attention to detail'})",frozenset({'communication'}),0.10144927536231885,0.8011272141706924,0.08816425120772947,0.8690476190476191,1.084781048097631,1.0,0.006890475857079512,1.518664909969258,0.08697893651495064,0.10825506673257537,0.3415268941584732,0.48954893515195025
"frozenset({'excel', 'organization'})",frozenset({'leadership'}),0.16586151368760063,0.5483091787439613,0.09863123993558776,0.5946601941747572,1.084534451049998,1.0,0.0076878495803091446,1.11435100812867,0.09344417303600974,0.16023544800523218,0.10261668656871391,0.38727135993613043
"frozenset({'leadership', 'problem solving', 'microsoft office'})",frozenset({'communication'}),0.07326892109500806,0.8011272141706924,0.06360708534621579,0.8681318681318682,1.0836379700701309,1.0,0.0049093587040797,1.5081186258722492,0.08328476063742038,0.07845084409136048,0.33692218712461636,0.47376442652824563
"frozenset({'time management', 'problem solving'})",frozenset({'communication'}),0.14090177133655393,0.8011272141706924,0.12198067632850242,0.8657142857142858,1.0806202440775305,1.0,0.009100432785933046,1.4809675540480356,0.08684167385810761,0.1487481590574374,0.3247657605552345,0.5089877961234746
frozenset({'collaboration'}),frozenset({'communication'}),0.14371980676328502,0.8011272141706924,0.12439613526570048,0.865546218487395,1.0804104556395422,1.0,0.00925828685227971,1.4791163446054754,0.08691762407511376,0.15161923454367027,0.32392066138196185,0.5104113001984714
"frozenset({'powerpoint', 'leadership'})",frozenset({'communication'}),0.09380032206119163,0.8011272141706924,0.08091787439613526,0.8626609442060086,1.0768089373908167,1.0,0.00577188369493907,1.4480424718196456,0.07871349604708569,0.09940652818991098,0.3094125210682699,0.48183298466581836
frozenset({'conflict resolution'}),frozenset({'leadership'}),0.11594202898550725,0.5483091787439613,0.06843800322061191,0.5902777777777778,1.0765418502202644,1.0,0.0048659245256598704,1.1024318349299926,0.08042430086788806,0.11486486486486487,0.09291443850267384,0.3575471120900636
"frozenset({'interpersonal', 'excel'})",frozenset({'communication'}),0.06280193236714976,0.8011272141706924,0.05394524959742351,0.8589743589743589,1.0722071897951295,1.0,0.0036329124755925812,1.410188844971453,0.07185720880135399,0.0666003976143141,0.29087511678604766,0.4631555211957222
"frozenset({'excel', 'communication', 'organization'})",frozenset({'leadership'}),0.12681159420289856,0.5483091787439613,0.07447665056360708,0.5873015873015872,1.0711139081183132,1.0,0.004944689491003282,1.0944816053511703,0.07603454076483109,0.1239946380697051,0.08632543926661555,0.3615656247814838
frozenset({'customer service'}),frozenset({'leadership'}),0.2834138486312399,0.5483091787439613,0.16626409017713364,0.5866477272727273,1.0699214056868243,1.0,0.0108656755894731,1.0927503029699355,0.091198955301031,0.249848759830611,0.0848778561011182,0.4449391352956882
"frozenset({'time management', 'leadership'})",frozenset({'communication'}),0.13768115942028986,0.8011272141706924,0.1179549114331723,0.8567251461988303,1.0693996297275852,1.0,0.007654787743004501,1.3880508725229215,0.07525740671695297,0.14369789112309955,0.27956531003622376,0.5019806635516765
frozenset({'interpersonal'}),frozenset({'communication'}),0.08373590982286634,0.8011272141706924,0.071658615136876,0.8557692307692308,1.0682064166988792,1.0,0.004575498974434766,1.3788513150831998,0.06968661756284425,0.08811881188118811,0.27475864216754936,0.4726082334750677
"frozenset({'powerpoint', 'leadership', 'excel'})",frozenset({'communication'}),0.08091787439613526,0.8011272141706924,0.06924315619967794,0.8557213930348259,1.0681467036675916,1.0,0.004417644908088089,1.3783941362652006,0.06941600708981445,0.08519068845963348,0.27451809777025793,0.47107677691942296
"frozenset({'leadership', 'data analysis'})",frozenset({'communication'}),0.061191626409017714,0.8011272141706924,0.05233494363929147,0.8552631578947368,1.0675747156836815,1.0,0.0033126664436613357,1.3740301566388522,0.06742314289484107,0.06461232604373758,0.27221393564883867,0.460294895530283
frozenset({'attention to detail'}),frozenset({'communication'}),0.1747181964573269,0.8011272141706924,0.14895330112721417,0.8525345622119815,1.0641687701178704,1.0,0.00898179913442812,1.3486060789049916,0.07306526038233345,0.1801363193768257,0.25849362861247394,0.5192321052265938
"frozenset({'microsoft office', 'data entry'})",frozenset({'communication'}),0.10305958132045089,0.8011272141706924,0.08776167471819646,0.8515625,1.0629554020100502,1.0,0.005197839441345706,1.3397745571658615,0.06603198655971536,0.10749506903353057,0.2536057692307692,0.4805551193467337
"frozenset({'leadership', 'problem solving', 'excel'})",frozenset({'communication'}),0.0893719806763285,0.8011272141706924,0.07608695652173914,0.8513513513513514,1.0626918375662096,1.0,0.004488630617595135,1.3378714683062516,0.0647832371970305,0.0934256055363322,0.25254404201772657,0.4731631128616054
"frozenset({'leadership', 'project management'})",frozenset({'communication'}),0.1501610305958132,0.8011272141706924,0.12761674718196458,0.8498659517426275,1.0608377005671792,1.0,0.007318659063740643,1.3246348056130675,0.06748188473476036,0.15493646138807432,0.2450749476289203,0.5045812170773439
frozenset({'negotiation'}),frozenset({'excel'}),0.11312399355877617,0.48389694041867953,0.057971014492753624,0.5124555160142349,1.0590178883355736,1.0,0.0032306601217194225,1.0585763484843145,0.06283729258082411,0.10754294249439882,0.05533502478889196,0.31612792439646853
"frozenset({'problem solving', 'organization'})",frozenset({'communication'}),0.09017713365539452,0.8011272141706924,0.07648953301127215,0.8482142857142858,1.058776022972003,1.0,0.004246177144027738,1.3102207066401448,0.061015370284117396,0.09387351778656128,0.23676980913823065,0.4718458363244796
"frozenset({'excel', 'microsoft office', 'data entry'})",frozenset({'communication'}),0.09541062801932366,0.8011272141706924,0.08091787439613526,0.8481012658227849,1.0586349468863305,1.0,0.004481823768738291,1.309245840042942,0.06122923433566491,0.09921026653504443,0.2362015066878495,0.4745531454742065
"frozenset({'time management', 'customer service'})",frozenset({'communication'}),0.07648953301127215,0.8011272141706924,0.06481481481481481,0.8473684210526314,1.0577201798466012,1.0,0.0035369683202771396,1.302959631295462,0.05909014604666763,0.07974244675581971,0.23251651395695644,0.4641364718328484
frozenset({'leadership'}),frozenset({'communication'}),0.5483091787439613,0.8011272141706924,0.464573268921095,0.8472834067547724,1.0576140614969118,1.0,0.025307864049725015,1.3022342995169085,0.12060352737282093,0.5250227479526843,0.23208903315557633,0.7135914521211049
frozenset({'communication'}),frozenset({'leadership'}),0.8011272141706924,0.5483091787439613,0.464573268921095,0.5798994974874372,1.0576140614969118,1.0,0.025307864049725015,1.0751970505975084,0.27392137188725724,0.5250227479526843,0.06993792491871122,0.7135914521211049
frozenset({'accounting'}),frozenset({'communication'}),0.06320450885668277,0.8011272141706924,0.0535426731078905,0.8471337579617835,1.0574272637070705,1.0,0.002907821004509377,1.3009594739667205,0.057972606634764855,0.0660377358490566,0.23133654813172091,0.4569839644080274
"frozenset({'problem solving', 'project management'})",frozenset({'communication'}),0.0861513687600644,0.8011272141706924,0.07286634460547504,0.8457943925233646,1.0557554125769033,1.0,0.00384813855373263,1.2896598838627837,0.05778956847664731,0.08947108255066734,0.2246017632146513,0.46837458319635566
"frozenset({'negotiation', 'leadership'})",frozenset({'communication'}),0.08091787439613526,0.8011272141706924,0.06843800322061191,0.845771144278607,1.055726393159829,1.0,0.003612491929022063,1.2894654823126075,0.05743217129164402,0.08411677387431964,0.22448486313372426,0.4655991399784995
"frozenset({'customer service', 'microsoft office'})",frozenset({'communication'}),0.06521739130434782,0.8011272141706924,0.055152979066022546,0.8456790123456791,1.0556113902847573,1.0,0.0029055520548904312,1.2886956521739137,0.05635715498217624,0.06799007444168735,0.22402159244264552,0.4572616167256034
frozenset({'payroll'}),frozenset({'leadership'}),0.09460547504025765,0.5483091787439613,0.05475040257648953,0.5787234042553191,1.0554691161308463,1.0,0.002877352252483527,1.0721953837895866,0.05804540580127114,0.09308692676249146,0.06733416770963695,0.33928828068859934
"frozenset({'conflict resolution', 'leadership'})",frozenset({'communication'}),0.06843800322061191,0.8011272141706924,0.05756843800322061,0.8411764705882353,1.0499911321312445,1.0,0.00274089113968691,1.2521619848511958,0.051108787495995775,0.07089737233515121,0.20138128125744229,0.4565178835353237
frozenset({'customer service'}),frozenset({'communication'}),0.2834138486312399,0.8011272141706924,0.23832528180354268,0.8409090909090909,1.0496573777980813,1.0,0.011274734792203117,1.2500575109270764,0.06601882781658065,0.2816365366317793,0.20003680529996332,0.5691982640475103
frozenset({'problem solving'}),frozenset({'communication'}),0.3788244766505636,0.8011272141706924,0.31843800322061194,0.8405951115834219,1.0492654558659398,1.0,0.014951405581875354,1.2475952764358564,0.07558624938857668,0.36962616822429906,0.19845801047210537,0.6190412743846758
"frozenset({'excel', 'data entry'})",frozenset({'communication'}),0.10064412238325282,0.8011272141706924,0.08454106280193237,0.84,1.0485226130653267,1.0,0.003912317414382804,1.242954911433172,0.05145585539497801,0.10344827586206896,0.19546558704453423,0.4727638190954774
"frozenset({'organization', 'project management'})",frozenset({'communication'}),0.06360708534621579,0.8011272141706924,0.05314009661835749,0.8354430379746834,1.042834425291012,1.0,0.0021827295334261587,1.208534621578099,0.043865134578805975,0.06547619047619047,0.17255163224516937,0.45088734813307035
frozenset({'inventory management'}),frozenset({'communication'}),0.08413848631239935,0.8011272141706924,0.07004830917874397,0.8325358851674642,1.0392055973648147,1.0,0.0026426780347525297,1.1875546353807231,0.04119237084754327,0.08592592592592592,0.15793347926311976,0.45998653554855623
"frozenset({'word', 'excel'})",frozenset({'communication'}),0.12640901771336555,0.8011272141706924,0.10507246376811594,0.8312101910828025,1.0375508113817493,1.0,0.0038027595613536885,1.1782274481208028,0.041428747991595544,0.1277533039647577,0.15126743856210798,0.48118298498863743
frozenset({'data analysis'}),frozenset({'communication'}),0.09903381642512077,0.8011272141706924,0.0821256038647343,0.8292682926829269,1.0351268537811007,1.0,0.0027869184033855326,1.1648263170002304,0.03766493192451244,0.10039370078740158,0.1415029130048389,0.46589042774849865
frozenset({'word'}),frozenset({'communication'}),0.1320450885668277,0.8011272141706924,0.10950080515297907,0.8292682926829268,1.0351268537811005,1.0,0.0037158912045140435,1.1648263170002298,0.03909745716468406,0.13294232649071358,0.14150291300483833,0.48297585488417694
frozenset({'powerpoint'}),frozenset({'communication'}),0.17954911433172302,0.8011272141706924,0.14855072463768115,0.827354260089686,1.0327376794285328,1.0,0.004709042866292729,1.1519124997385863,0.038637167529673215,0.17851959361393321,0.13187850619995978,0.506390697884039
frozenset({'data entry'}),frozenset({'communication'}),0.13003220611916264,0.8011272141706924,0.10748792270531402,0.8266253869969041,1.0318278700001557,1.0,0.003315583664599983,1.147069818265471,0.03545660474152803,0.13049853372434017,0.1282134844135827,0.48039812063413045
"frozenset({'powerpoint', 'problem solving'})",frozenset({'communication'}),0.06964573268921095,0.8011272141706924,0.05756843800322061,0.8265895953757225,1.0317831934237662,1.0,0.0017733461950363086,1.1468330649490068,0.033110117921887575,0.0707920792079208,0.12803351197023224,0.4492244459290673
"frozenset({'powerpoint', 'excel'})",frozenset({'communication'}),0.16143317230273752,0.8011272141706924,0.13325281803542674,0.8254364089775562,1.0303437386433416,1.0,0.0039243104337972345,1.1392569588221768,0.03511957683622127,0.16067961165048544,0.12223489858350126,0.4958840336345067
frozenset({'project management'}),frozenset({'communication'}),0.23027375201288244,0.8011272141706924,0.18961352657004832,0.8234265734265734,1.0278349790912604,1.0,0.005134957123334921,1.1262894405382569,0.035182865620197436,0.2252510760401722,0.11212876192633281,0.5300549952560003
"frozenset({'time management', 'excel'})",frozenset({'leadership'}),0.09460547504025765,0.5483091787439613,0.05314009661835749,0.5617021276595745,1.0244259068328805,1.0,0.0012670462943514815,1.0305567281084378,0.026334936739561,0.0901023890784983,0.02965069973830934,0.3293092136095229
"frozenset({'leadership', 'microsoft office'})",frozenset({'communication'}),0.17673107890499196,0.8011272141706924,0.14492753623188406,0.8200455580865603,1.023614656425636,1.0,0.0033434593313470262,1.1051285187223545,0.02802227655528386,0.17399710004833252,0.09512786697776483,0.5004750403498128
frozenset({'excel'}),frozenset({'communication'}),0.48389694041867953,0.8011272141706924,0.3965378421900161,0.8194675540765392,1.022893168003077,1.0,0.008874834366677797,1.1015902698932154,0.043364983330297584,0.4463072043497961,0.09222146624721303,0.6572212142241992
"frozenset({'leadership', 'excel'})",frozenset({'communication'}),0.2427536231884058,0.8011272141706924,0.19887278582930756,0.8192371475953566,1.0226055651391286,1.0,0.004396251954538022,1.1001861454593806,0.029192414233965434,0.23535016674606957,0.09106290410296715,0.5337391768127536
"frozenset({'leadership', 'organization'})",frozenset({'communication'}),0.1529790660225443,0.8011272141706924,0.1252012882447665,0.8184210526315788,1.0215868817773075,1.0,0.0026455952556911633,1.0952414292048815,0.024947122614404554,0.15104419621175327,0.08695930108672428,0.48735122983337736
"frozenset({'powerpoint', 'word', 'excel'})",frozenset({'communication'}),0.07971014492753623,0.8011272141706924,0.06521739130434782,0.8181818181818182,1.0212882594792143,1.0,0.001359424957408581,1.0938003220611918,0.02264994653446108,0.0799605133267522,0.08575634891424389,0.44979442667884884
"frozenset({'powerpoint', 'word'})",frozenset({'communication'}),0.08172302737520129,0.8011272141706924,0.06682769726247988,0.8177339901477833,1.0207292620739163,1.0,0.0013571560077896283,1.0911128519824171,0.022115643635480107,0.08189442525900345,0.08350451726132305,0.45057553778745946
"frozenset({'leadership', 'excel', 'project management'})",frozenset({'communication'}),0.06561996779388084,0.8011272141706924,0.0535426731078905,0.8159509202453988,1.018503560748528,1.0,0.0009727311152081877,1.0805421363392382,0.019443265639324542,0.06584158415841584,0.07453863540398926,0.4413925455498351
"frozenset({'excel', 'project management'})",frozenset({'communication'}),0.10909822866344605,0.8011272141706924,0.0889694041867955,0.8154981549815499,1.0179384004895327,1.0,0.001567844186691772,1.0778904991948473,0.019780278199777998,0.10833333333333332,0.07226197768050581,0.46327671568172973
frozenset({'organization'}),frozenset({'communication'}),0.24436392914653784,0.8011272141706924,0.19887278582930756,0.8138385502471169,1.0158668134742908,1.0,0.003106192028337229,1.0682812477733599,0.020669989797657082,0.23490252020922492,0.06391692067578633,0.5310398781386338
"frozenset({'excel', 'microsoft office'})",frozenset({'communication'}),0.24758454106280192,0.8011272141706924,0.20128824476650564,0.8130081300813009,1.0148302488050007,1.0,0.002941531113133722,1.0635370720436887,0.019422150882825066,0.23752969121140144,0.059741285671966474,0.5321322057441681
"frozenset({'payroll', 'excel'})",frozenset({'communication'}),0.06763285024154589,0.8011272141706924,0.05475040257648953,0.8095238095238095,1.0104809763101221,1.0,0.000567885676056229,1.0440821256038648,0.011124657116732713,0.06726013847675569,0.04222093695777909,0.43893275903326157
frozenset({'microsoft office'}),frozenset({'communication'}),0.3329307568438003,0.8011272141706924,0.26811594202898553,0.8053204353083435,1.0052341514100127,1.0,0.0013960522869715941,1.0215390924275618,0.0078056330319458255,0.3096234309623432,0.021084941914828518,0.5699969010712572
frozenset({'payroll'}),frozenset({'communication'}),0.09460547504025765,0.8011272141706924,0.07608695652173914,0.8042553191489362,1.003904629530632,1.0,0.0002959358574425447,1.0159805363018977,0.004295854006836679,0.09282907662082515,0.015729175639590202,0.4496150967603978
frozenset({'time management'}),frozenset({'communication'}),0.21739130434782608,0.8011272141706924,0.1747181964573269,0.8037037037037037,1.00321608040201,1.0,0.0005601064202198358,1.0131255127153405,0.0040962621607782464,0.20706106870229005,0.01295546558704448,0.510897077982505
"frozenset({'problem solving', 'microsoft office'})",frozenset({'communication'}),0.10869565217391304,0.8011272141706924,0.08735909822866345,0.8037037037037037,1.00321608040201,1.0,0.0002800532101099179,1.0131255127153405,0.0035967179948296797,0.1062163485070974,0.01295546558704448,0.4563744649171785
"frozenset({'leadership', 'excel', 'word'})",frozenset({'communication'}),0.06320450885668277,0.8011272141706924,0.050724637681159424,0.802547770700637,1.001773197196172,1.0,8.978557777829937e-05,1.0071944314581063,0.0018894823364097734,0.06234537357743691,0.0071430413368061985,0.43293217680760493
"frozenset({'leadership', 'word'})",frozenset({'communication'}),0.06642512077294686,0.8011272141706924,0.05314009661835749,0.7999999999999999,0.9985929648241205,1.0,-7.487533742522173e-05,0.9943639291465375,-0.0015069967707212022,0.0652496292634701,-0.005668016194332344,0.4331658291457286
"frozenset({'powerpoint', 'communication'})",frozenset({'leadership'}),0.14855072463768115,0.5483091787439613,0.08091787439613526,0.5447154471544715,0.9934457934887718,1.0,-0.0005338514317720366,0.9921066252587991,-0.007688914098443311,0.13137254901960785,-0.007956175818442735,0.3461462698327424
frozenset({'conflict resolution'}),frozenset({'communication'}),0.11594202898550725,0.8011272141706924,0.09219001610305957,0.7951388888888888,0.9925251256281407,1.0,-0.0006942985833975207,0.9707688528617044,-0.008446905167518559,0.11176183504148364,-0.030111336032388938,0.4551071328866555
"frozenset({'leadership', 'excel', 'microsoft office'})",frozenset({'communication'}),0.12318840579710146,0.8011272141706924,0.09782608695652174,0.7941176470588235,0.9912503694945314,1.0,-0.0008634973978389193,0.9659535311709222,-0.00996666554429438,0.11836337067705797,-0.03524648725887142,0.4581140999113213
